brand,count_like,count_comment,followers,y,text_nov,text_div,text_DS,text_ATI,image_nov,image_div,image_DS,image_ATI,ATI_final,DS_final,caption,ocr_text
tao.tao.tea,8,0,7824.0,0.0010224935806574889,0.4166829,0.92736125,0.6720221,32.79779,0.3558871,0.7378658,0.60410416,39.589584,39.589584,0.60410416,"#愛蜜荔 沁甜上市🍸
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
哈囉！我是 #愛蜜荔
這場夏日派對要多甜，我說了算☺️
很高興認識你，我有兩種樣貌，你喜歡哪一種？
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",3 3 3 3 3 3 _ Summer Poolside Ready TAO
tao.tao.tea,5,0,7824.0,0.0006390584879109306,0.2855768,0.82314354,0.55436015,44.563984,0.3926983,0.63469344,0.5499513,45.004868,45.004868,0.5499513,"#愛蜜荔 沁甜上市🍸
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
哈囉！我是 #愛蜜荔
這場夏日派對要多甜，我說了算☺️
很高興認識你，我有兩種樣貌，你喜歡哪一種？
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",_二
tao.tao.tea,4,0,7824.0,0.0005112467903287444,0.2699282,0.8619121,0.5659201,43.40799,0.38648242,0.6399617,0.55119807,44.88019,44.88019,0.55119807,"#愛蜜荔 沁甜上市🍸
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
哈囉！我是 #愛蜜荔
這場夏日派對要多甜，我說了算☺️
很高興認識你，我有兩種樣貌，你喜歡哪一種？
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",9 9 堇
tao.tao.tea,10,0,7824.0,0.0012781169758218612,0.22392404,0.8323958,0.5281599,47.18401,0.29491946,0.72568595,0.5748398,42.51602,42.51602,0.5748398,"#愛蜜荔 沁甜上市🍸
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
哈囉！我是 #愛蜜荔
這場夏日派對要多甜，我說了算☺️
很高興認識你，我有兩種樣貌，你喜歡哪一種？
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",
tao.tao.tea,5,0,7824.0,0.0006390584879109306,0.17742972,0.8412788,0.50935423,49.064575,0.3189112,0.7275338,0.584442,41.555798,41.555798,0.584442,"#愛蜜荔 沁甜上市🍸
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
哈囉！我是 #愛蜜荔
這場夏日派對要多甜，我說了算☺️
很高興認識你，我有兩種樣貌，你喜歡哪一種？
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",= = =  3
tao.tao.tea,4,0,7824.0,0.0005112467903287444,0.28905424,0.83603793,0.5625461,43.74539,0.2298885,0.64575386,0.50012577,49.987423,49.987423,0.50012577,"#愛蜜荔 沁甜上市🍸
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
哈囉！我是 #愛蜜荔
這場夏日派對要多甜，我說了算☺️
很高興認識你，我有兩種樣貌，你喜歡哪一種？
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",一 8
tao.tao.tea,7,0,7824.0,0.0008946818830753028,0.24973433,0.8897744,0.56975436,43.024563,0.27704087,0.6719062,0.53363186,46.636814,46.636814,0.53363186,"#愛蜜荔 沁甜上市🍸
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
哈囉！我是 #愛蜜荔
這場夏日派對要多甜，我說了算☺️
很高興認識你，我有兩種樣貌，你喜歡哪一種？
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",S[ood Apeod tun$ 日 OVL
tao.tao.tea,4,0,7824.0,0.0005112467903287444,0.18786457,0.8276021,0.50773335,49.226665,0.30938482,0.69345605,0.55896163,44.103836,44.103836,0.55896163,"#愛蜜荔 沁甜上市🍸
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
哈囉！我是 #愛蜜荔
這場夏日派對要多甜，我說了算☺️
很高興認識你，我有兩種樣貌，你喜歡哪一種？
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",;  二
tao.tao.tea,19,0,7824.0,0.002428422254061536,0.056617077,0.8050586,0.43083784,56.916214,0.1498863,0.7889261,0.56514657,43.485344,43.485344,0.56514657,"＼立即接收！你有𝟮封 開幕派對邀請／
先喝道不只推出夏日新品 #愛蜜荔
更要帶來新門市的好消息❤️
​
開幕慶！3款指定茶飲 #買一送一
⭐️英式玫瑰拿鐵 ⭐️英式水果茶 ⭐️糯烏龍拿鐵
​
❰ 台北延平南店 𝟲/𝟲 𝗙𝗿𝗶.～ 𝟲/𝟳 𝗦𝗮𝘁. ❱
​
✔ 營業時間：10:00~20:00
✔ 門市地址：台北市中正區延平南路175號
✔ 門市電話：02-23122070
​
❰ 梧棲文化店 𝟲/𝟳 𝗦𝗮𝘁.～ 𝟲/𝟴 𝗦𝘂𝗻. ❱
​
✔ 營業時間：10:00~20:00
✔ 門市地址：台中市梧棲區文化路二段339號
✔ 門市電話：04-26560102
​
開幕活動說明:
𝟭.限門市排隊購買
𝟮.每人限購2組（共4杯）
𝟯.先喝道保有最終解釋、終止、修改的權利
​
#先喝道 #古典玫瑰園 #米其林級認證 #世界品質金牌 #新開幕 #英式玫瑰拿鐵 #英式水果茶 #糯烏龍拿鐵",0>)
tao.tao.tea,8,0,7824.0,0.0010224935806574889,0.112854645,0.8794615,0.4961581,50.384186,0.33878225,0.7364418,0.597189,40.281097,40.281097,0.597189,"＼立即接收！你有𝟮封 開幕派對邀請／
先喝道不只推出夏日新品 #愛蜜荔
更要帶來新門市的好消息❤️
​
開幕慶！3款指定茶飲 #買一送一
⭐️英式玫瑰拿鐵 ⭐️英式水果茶 ⭐️糯烏龍拿鐵
​
❰ 台北延平南店 𝟲/𝟲 𝗙𝗿𝗶.～ 𝟲/𝟳 𝗦𝗮𝘁. ❱
​
✔ 營業時間：10:00~20:00
✔ 門市地址：台北市中正區延平南路175號
✔ 門市電話：02-23122070
​
❰ 梧棲文化店 𝟲/𝟳 𝗦𝗮𝘁.～ 𝟲/𝟴 𝗦𝘂𝗻. ❱
​
✔ 營業時間：10:00~20:00
✔ 門市地址：台中市梧棲區文化路二段339號
✔ 門市電話：04-26560102
​
開幕活動說明:
𝟭.限門市排隊購買
𝟮.每人限購2組（共4杯）
𝟯.先喝道保有最終解釋、終止、修改的權利
​
#先喝道 #古典玫瑰園 #米其林級認證 #世界品質金牌 #新開幕 #英式玫瑰拿鐵 #英式水果茶 #糯烏龍拿鐵",先嗎道 盛大 開 幕 台北延平南店 6.6 FRI. 6.7 SAT. 梧棲文化店 6.7 SAT. 6.8 SUN 英式玫瑰拿鐵/英式水果茶/糯鳥龍拿鐵 同品項買送
tao.tao.tea,59,0,7824.0,0.007540890157348981,0.21549207,0.94318116,0.57933664,42.066338,0.44268215,0.9087851,0.74556476,25.443523,25.443523,0.74556476,"＼立即接收！你有𝟮封 開幕派對邀請／
先喝道不只推出夏日新品 #愛蜜荔
更要帶來新門市的好消息❤️
​
開幕慶！3款指定茶飲 #買一送一
⭐️英式玫瑰拿鐵 ⭐️英式水果茶 ⭐️糯烏龍拿鐵
​
❰ 台北延平南店 𝟲/𝟲 𝗙𝗿𝗶.～ 𝟲/𝟳 𝗦𝗮𝘁. ❱
​
✔ 營業時間：10:00~20:00
✔ 門市地址：台北市中正區延平南路175號
✔ 門市電話：02-23122070
​
❰ 梧棲文化店 𝟲/𝟳 𝗦𝗮𝘁.～ 𝟲/𝟴 𝗦𝘂𝗻. ❱
​
✔ 營業時間：10:00~20:00
✔ 門市地址：台中市梧棲區文化路二段339號
✔ 門市電話：04-26560102
​
開幕活動說明:
𝟭.限門市排隊購買
𝟮.每人限購2組（共4杯）
𝟯.先喝道保有最終解釋、終止、修改的權利
​
#先喝道 #古典玫瑰園 #米其林級認證 #世界品質金牌 #新開幕 #英式玫瑰拿鐵 #英式水果茶 #糯烏龍拿鐵",TAO TAO TEA %凶逼 TAO TAO TEA 古 央玟玖.口第日品冉 盛 開 NEW OPEN
tao.tao.tea,37,0,7824.0,0.004729032810540886,0.29228356,0.9440356,0.6181596,38.18404,0.3713783,0.95531654,0.75083256,24.916744,24.916744,0.75083256,"#愛蜜荔 上市就在「明！天！」
這場夏日派對即將開始，你喜歡哪一種？
​
💚愛蜜荔・茶王 (L) 59
－四季春茶王調和我的甜，完美體現清涼細膩的風味
❤️愛蜜荔・錫蘭 ​ (L) 59
－短泡工法的錫蘭紅茶帶著輕盈花香，為我的果香增添層次
噢，對了！
每杯愛蜜荔都加了全台獨創 ​ #奇亞雪凍💫
你要說是奇亞籽做的蒟蒻、還是果凍、或是冰露...
都好，重要的是，Q彈得像是你我之間的怦然心動💖
夏日派對才正要開始，特別告訴你：
🍸愛蜜荔系列 𝟱/𝟯𝟬 沁甜上市｜同品項買一送一🍸
​
先喝道愛蜜荔 x 專屬連結
.tw/pages/emily
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",Summer Poolside Ready TAo TAO g _ =   就是 3 纛 明 台 3 2 天 05/30沁甜上市  =  iauuns !s[ood Aptad FTL OVL01>
tao.tao.tea,33,0,7824.0,0.004217786020212142,0.24381259,0.81773955,0.5307761,46.92239,0.3005868,0.7324944,0.58124864,41.875137,41.875137,0.58124864,"Nice to meet you🍸#愛蜜荔 沁甜上市
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
甜甜 #蜜 蜜的初夏 #荔 枝，誰能不 #愛 呢？
今年夏天的派對，先喝道準備了兩款愛蜜荔：
💚愛蜜荔・茶王 ​ (L) 59
❤️愛蜜荔・錫蘭 (L) 59
​
陽光落下的午後，池畔邊的波光粼粼🏖️
冰塊碰撞的聲音，DJ準備drop the beat🎶
​
先喝道愛蜜荔 x 專屬連結
.tw/pages/emily
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",
tao.tao.tea,41,0,7824.0,0.0052402796008696306,0.24600953,0.91380036,0.5799049,42.00951,0.6066697,0.90615386,0.8012802,19.87198,19.87198,0.8012802,"Nice to meet you🍸#愛蜜荔 沁甜上市
𝟮𝟬𝟮𝟱/𝟱/𝟯𝟬 𝗙𝗿𝗶.
愛蜜荔系列 同品項 #買一送一
甜甜 #蜜 蜜的初夏 #荔 枝，誰能不 #愛 呢？
今年夏天的派對，先喝道準備了兩款愛蜜荔：
💚愛蜜荔・茶王 ​ (L) 59
❤️愛蜜荔・錫蘭 (L) 59
​
陽光落下的午後，池畔邊的波光粼粼🏖️
冰塊碰撞的聲音，DJ準備drop the beat🎶
​
先喝道愛蜜荔 x 專屬連結
.tw/pages/emily
#愛蜜荔 #夏季新品 #飲料也會撩 #先喝道 #TAOTAOTEA #奇亞雪凍 #530沁甜上市",2025 0 5/3 0 F&1. _ . 8 圭 志 愛蜜荔系列 同品項買一送=
tao.tao.tea,175,185,7824.0,0.02236704707688257,0.2564323,0.868651,0.5625416,43.74584,0.3387881,0.7463891,0.603655,39.634502,39.634502,0.603655,"#新品猜猜看｜Emily 你會想到什麼水果？
首位先喝道夏季新品大使：#Emily 即將亮相！
這次，Emily 將帶著夏季新品一同現身✨
​
你猜得到夏季新品是什麼水果嗎？
提示1. 很多人說我很甜
提示2. 紅通通的外皮
提示3. 晶瑩剔透的肉
​
活動結束後，將抽出一名猜對的粉絲 🎁
贈送 兩張夏季新品 🌟電子兌換券🌟
​
#先喝道 #TAOTAOTEA #夏季新品 #即將上市 #抽獎文",TAO TAO TEA 夏日 猜水果 答對就來喝一盃夏日派對新品
tao.tao.tea,20,0,7824.0,0.0025562339516437224,0.16709611,0.8256226,0.49635935,50.364067,0.10531289,0.80738425,0.5615323,43.846767,43.846767,0.5615323,"☁️ℍ𝔸ℙℙ𝕐 𝔽ℝ𝕀𝔻𝔸𝕐 週五奶蓋控集合☁️
𝟮𝟬𝟮𝟱/𝟱/𝟮𝟯 𝗙𝗿𝗶.
朵朵奶蓋系列 第二杯半價
​
你熟悉的先喝道「朵朵奶蓋」悄悄升級了！
​
這次升級，特別針對鹹度與滑順程度做了調整，
讓奶蓋與茶的契合度更高，再以優雅迷人的玫瑰露作點綴，
每一口都更加絲滑、順口、剛剛好😉
​
一口即愛上，爽口不膩，是先喝道對奶蓋的極致追求。
😋喝過的說：根本 #奶蓋界的天花板 ！
你，還沒試過嗎？週五見 💕
​
活動說明:
𝟭.限門市自取 (優惠活動不合併使用)
𝟮.每人限購兩組
𝟯.先喝道保有最終解釋、終止、修改的權利
​
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
​
#朵朵奶蓋伯爵茶 #朵朵奶蓋蜜桃風味茶 #朵朵奶蓋四季春 #朵朵奶蓋穀麥茶 #先喝道 #古典玫瑰園 #TAOTAOTEA #手搖必喝 #摘星手搖",
tao.tao.tea,23,0,7824.0,0.0029396690443902807,0.2557536,0.89054114,0.57314736,42.685265,0.4605374,0.96059006,0.7854812,21.451878,21.451878,0.7854812,"☁️ℍ𝔸ℙℙ𝕐 𝔽ℝ𝕀𝔻𝔸𝕐 週五奶蓋控集合☁️
𝟮𝟬𝟮𝟱/𝟱/𝟮𝟯 𝗙𝗿𝗶.
朵朵奶蓋系列 第二杯半價
​
你熟悉的先喝道「朵朵奶蓋」悄悄升級了！
​
這次升級，特別針對鹹度與滑順程度做了調整，
讓奶蓋與茶的契合度更高，再以優雅迷人的玫瑰露作點綴，
每一口都更加絲滑、順口、剛剛好😉
​
一口即愛上，爽口不膩，是先喝道對奶蓋的極致追求。
😋喝過的說：根本 #奶蓋界的天花板 ！
你，還沒試過嗎？週五見 💕
​
活動說明:
𝟭.限門市自取 (優惠活動不合併使用)
𝟮.每人限購兩組
𝟯.先喝道保有最終解釋、終止、修改的權利
​
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
​
#朵朵奶蓋伯爵茶 #朵朵奶蓋蜜桃風味茶 #朵朵奶蓋四季春 #朵朵奶蓋穀麥茶 #先喝道 #古典玫瑰園 #TAOTAOTEA #手搖必喝 #摘星手搖",TAO TAO TEA 2025 0 5/2 3 FRI. ROSE CREAM 朵朵海鹽奶蓋系列 第二杯半價
tao.tao.tea,24,0,7824.0,0.0030674807419724666,0.16709611,0.8256226,0.49635935,50.364067,0.11866804,0.82258993,0.57609,42.391003,42.391003,0.57609,"☁️ℍ𝔸ℙℙ𝕐 𝔽ℝ𝕀𝔻𝔸𝕐 週五奶蓋控集合☁️
𝟮𝟬𝟮𝟱/𝟱/𝟮𝟯 𝗙𝗿𝗶.
朵朵奶蓋系列 第二杯半價
​
你熟悉的先喝道「朵朵奶蓋」悄悄升級了！
​
這次升級，特別針對鹹度與滑順程度做了調整，
讓奶蓋與茶的契合度更高，再以優雅迷人的玫瑰露作點綴，
每一口都更加絲滑、順口、剛剛好😉
​
一口即愛上，爽口不膩，是先喝道對奶蓋的極致追求。
😋喝過的說：根本 #奶蓋界的天花板 ！
你，還沒試過嗎？週五見 💕
​
活動說明:
𝟭.限門市自取 (優惠活動不合併使用)
𝟮.每人限購兩組
𝟯.先喝道保有最終解釋、終止、修改的權利
​
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
​
#朵朵奶蓋伯爵茶 #朵朵奶蓋蜜桃風味茶 #朵朵奶蓋四季春 #朵朵奶蓋穀麥茶 #先喝道 #古典玫瑰園 #TAOTAOTEA #手搖必喝 #摘星手搖",
tao.tao.tea,214,275,7824.0,0.02735170328258783,0.28468928,0.8809013,0.58279526,41.720474,0.15743743,0.86678827,0.6183872,38.161278,38.161278,0.6183872,"☁️ #你是哪一派 #文末抽獎 #推薦先喝道 ​
​
喝奶蓋的世界，有兩種人：
🥄奶蓋先吃派：厚厚一層，先舔為敬
🌀大力攪拌派：奶蓋＋茶，先攪再說
​
你是哪一派？
只要按讚、追蹤、留言表態
我們將抽出5位幸運粉絲，送你🌟免費奶蓋券🌟
​
噢對！先喝道的奶蓋升級了💪
調整了鹹度、滑順程度，與飲品搭配更加協調順暢
不論你是哪一派，都一定更好喝！
​
活動方式：
① 追蹤先喝道＋按讚分享貼文
② @二位好友
③ 留言 「#手搖推薦 #先喝道 我是________派，奶蓋升級後更順口，真的超好喝！ 」
​
【抽獎注意事項】
➤ 活動期間：即日起~ 𝟱/𝟮𝟲
➤ 𝟱/𝟮𝟳 將於留言處公布得獎名單，抽五名得獎者
➤ 每個帳號僅限留言一次，重複不予計算
​
※ 奶蓋券限直營門市兌換
※ 奶蓋券商品由先喝道總部指定，不得指定品項。
※ 得獎者自行兌獎，𝟱/𝟮𝟵前無回覆小編、或因設定錯誤致無法傳遞訊息者，將視同放棄抽獎與得獎資格，獎項也不再進行遞補
※ 個人資料保護告知聲明 - 中獎後即同意主辦單位公佈&quot;𝗜𝗗名稱&quot;於先喝道官方社群平台
​
#先喝道 #TAOTAOTEA #抽獎文 #海鹽奶蓋升級 #奶蓋先吃派 #大力攪拌派 #免費奶蓋券","蘭 % g 抽獎_ 朵朵奶蓋是以玫瑰露 加入鮮奶和鮮奶油調配出來的獨家風味 帶有甜鹹的交融感 茶香配上玫瑰奶蓋,不會甜膩又清爽 ROSE CREAM"
tao.tao.tea,29,0,7824.0,0.0037065392298833975,0.1955613,0.8197919,0.5076766,49.232338,0.09778265,0.8173618,0.56537896,43.462105,43.462105,0.56537896,"#你是哪一派 #文末抽獎 #推薦先喝道 ​​
☁️喝奶蓋的世界，有兩種人 #你是哪一派
🥄奶蓋先吃派：厚厚一層，先舔為敬
🌀大力攪拌派：奶蓋＋茶，先攪再說
噢對！先喝道的奶蓋升級了💪
調整了鹹度、滑順程度，與飲品搭配更加協調順暢
不論你是哪一派，都一定更好喝！
#先喝道 #TAOTAOTEA #海鹽奶蓋升級 #奶蓋先吃派 #大力攪拌派",
tao.tao.tea,39,0,7824.0,0.004984656205705258,0.2691364,0.9002416,0.584689,41.531097,0.2643641,0.87317294,0.6599797,34.00203,34.00203,0.6599797,"#先喝道送舊迎新 #雪露珍重再見
​
5/30，我們將送別「雪露」😌
謝謝雪露的陪伴，為先喝道飲品增添爽口層次。
​
喜歡雪露的你，不擔心☺️
同一天，新品「#奇亞雪凍」接棒登場！
並且將與重量級新品同時推出，結伴帶來全新驚喜✨
​
#雪露謝幕 #奇亞雪凍初登場 #5月30日 #先喝道 #TAOTAOTEA",TA0 TAO TEA 雪露] 謝幕花香 輕吸一口只為知音的春日雪露
tao.tao.tea,14,0,7824.0,0.0017893637661506056,0.0597263,0.8099406,0.43483344,56.51666,0.2650649,0.6060635,0.4866523,51.33477,51.33477,0.4866523,"ℍ𝔸ℙℙ𝕐 𝔽ℝ𝕀𝔻𝔸𝕐🍹
𝟮𝟬𝟮𝟱/𝟱/𝟭𝟲 𝗙𝗿𝗶. 英式水果茶 𝟮杯𝟵𝟵元
​
由先喝道嚴選的頂級錫蘭紅茶為基底，
加入百香果、鳳梨、柳橙等水果，
以獨家工法萃取果露，讓果香豐富堆疊、清爽不膩仍保有茶韻，
喝得出我們對味道平衡的堅持😋
​
這杯，是先喝道的𝗧𝗢𝗣𝟭人氣首選，不只是因為受歡迎，
更因為——這杯沒在留白。
​
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
​
#英式水果茶 #先喝道 #古典玫瑰園 #TAOTAOTEA #手搖必喝 #摘星手搖",=
tao.tao.tea,14,0,7824.0,0.0017893637661506056,0.31697866,0.95367837,0.63532853,36.467148,0.5038819,0.89107394,0.75548667,24.451334,24.451334,0.75548667,"ℍ𝔸ℙℙ𝕐 𝔽ℝ𝕀𝔻𝔸𝕐🍹
𝟮𝟬𝟮𝟱/𝟱/𝟭𝟲 𝗙𝗿𝗶. 英式水果茶 𝟮杯𝟵𝟵元
​
由先喝道嚴選的頂級錫蘭紅茶為基底，
加入百香果、鳳梨、柳橙等水果，
以獨家工法萃取果露，讓果香豐富堆疊、清爽不膩仍保有茶韻，
喝得出我們對味道平衡的堅持😋
​
這杯，是先喝道的𝗧𝗢𝗣𝟭人氣首選，不只是因為受歡迎，
更因為——這杯沒在留白。
​
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
​
#英式水果茶 #先喝道 #古典玫瑰園 #TAOTAOTEA #手搖必喝 #摘星手搖",TAO TAO TEA FRUIT TEA ENGLISH FRUIT TEA 英式水果茶
tao.tao.tea,36,0,7824.0,0.0046012211129587005,0.3443744,0.965271,0.6548227,34.51773,0.100387715,0.8114174,0.5624285,43.757153,43.757153,0.5624285,"ℍ𝔸ℙℙ𝕐 𝔽ℝ𝕀𝔻𝔸𝕐🍹
𝟮𝟬𝟮𝟱/𝟱/𝟭𝟲 𝗙𝗿𝗶. 英式水果茶 𝟮杯𝟵𝟵元
​
由先喝道嚴選的頂級錫蘭紅茶為基底，
加入百香果、鳳梨、柳橙等水果，
以獨家工法萃取果露，讓果香豐富堆疊、清爽不膩仍保有茶韻，
喝得出我們對味道平衡的堅持😋
​
這杯，是先喝道的𝗧𝗢𝗣𝟭人氣首選，不只是因為受歡迎，
更因為——這杯沒在留白。
​
先喝道x你訂 專屬連結🥤
https://order.nidin.shop/ubrand/taotaotea
​
#英式水果茶 #先喝道 #古典玫瑰園 #TAOTAOTEA #手搖必喝 #摘星手搖",英式 水果茶 = % g
tao.tao.tea,13,0,7824.0,0.0016615520685684196,0.4680682,0.9624446,0.7152564,28.474361,0.3497322,0.80826604,0.64769626,35.230373,35.230373,0.64769626,"先喝道母親節鉅獻 #媽的語錄詩集
//
是藝術家性格
是生活的軌跡
是，都是！
//
🌹母親節 𝟱/𝟵 𝗙𝗿𝗶. 英式玫瑰拿鐵 第二杯半價🌹
這些詩，如玫瑰；帶刺，卻有濃烈的愛。
#英式玫瑰拿鐵 #母親節 #先喝道 #TAOTAOTEA",媽的語錄詩集 藝術現場 是莖滴G-牆*- 是'都是. (媽媽)
tao.tao.tea,11,0,7824.0,0.0014059286734040472,0.2945096,0.9220612,0.6082854,39.171455,0.4482599,0.87169254,0.72341454,27.658546,27.658546,0.72341454,"先喝道母親節鉅獻 #媽的語錄詩集
//
燈火絢燦明亮，屋裡寂寥無聲。
//
🌹母親節 𝟱/𝟵 𝗙𝗿𝗶. 英式玫瑰拿鐵 第二杯半價🌹
這些詩，如玫瑰；帶刺，卻有濃烈的愛。
​
#英式玫瑰拿鐵 #母親節 #先喝道 #TAOTAOTEA",媽的語錄詩集 室靜燈明 隘火絢燦I亮'屋裡穀寥!犛. (媽媽)
