brand,count_like,count_comment,followers,y,text_nov,text_div,text_DS,text_ATI,image_nov,image_div,image_DS,image_ATI,meta_nov,meta_div,meta_DS,meta_ATI,ATI_final,DS_final,caption,ocr_text
happylemon_tw,2,0,3152.0,0.0006345157534398685,0.0,1.0000001,0.50000006,49.999992,0.2501747,0.87389576,0.2501747,74.98253,0.58784324,0.108222656,0.58784324,41.215675,74.98253,0.2501747,"🍋經典登場・檸檬就位🍋
一顆新鮮檸檬，從果肉到果皮都不放過
快樂檸檬的「#手榨蜂蜜檸檬」就是這麼認真！
​
用整顆檸檬現榨，連皮一起榨出滿滿檸檬香
再和天然蜂蜜攪和成完美比例～酸、甜、清、爽
喝一口🔜🔜立刻有精神！
​
用踏實的清爽，把日常的壓力榨一榨，再補點快樂😊
#快樂檸檬 滿足你愛喝手搖的嘴、也照顧你的mood🧡
​
清新檸檬 X 純蜂蜜 = 必須收藏的黃金組合🍯🍋
不囉嗦，今天就帶一杯手榨蜂蜜檸檬
酸一點、甜一點，快樂很多點！
​
​
⚡線上訂購：https://lihi.cc/JQ49i
📍門市地點：https://lihi.cc/rdWZ8
💪加盟聯繫：https://lihi.cc/S3ZzA%5C
✨加入會員，解鎖更多優惠：https://lihi.cc/jGY87
​
​
🍋（快樂檸檬 𝗛𝗮𝗽𝗽𝘆 𝗟𝗲𝗺𝗼𝗻 𝗧𝗮𝗶𝘄𝗮𝗻）
【 台北公館店 】
地址：台北市中正區羅斯福路四段24巷14號
捷運：公館捷運站4號出口
電話：（02）2368 0618
營業時間：11:30-20:30
​
【 高雄五福旗艦店 】
地址：高雄市鹽埕區五福四路151-1號
電話：（07）521 8901
營業時間：週一-週五9:00-21:00，週六-週日11:00-21:00
​
#快樂檸檬 #台北手搖 #公館飲料店 #高雄飲料店
#被手搖耽誤美味雞蛋仔 #點亮快樂LightItUp",happUenon 經典不敗手榨超清 手榨蜂蚤檸檬 特選蜂蜜 天然而不膩 甜的剛剛好 整顆檸檬 檸檬皮都 一起下去榨
happylemon_tw,0,0,3152.0,0.0,0.0,1.0000001,0.50000006,49.999992,0.8883472,0.9696254,0.8883472,11.165279,0.62692314,0.13947293,0.62692314,37.307686,11.165279,0.8883472,"🍋親愛的檬粉們：
我們的公館門市要進行一點點小變身✨
6月16日（一）將暫停營業一天，讓我們的店面再次升級，變得更便利更多元！ 整理完畢後，我們會在隔天繼續為大家送上快樂好喝的各式茶飲～ 謝謝大家的耐心等候與支持💛
有任何問題，歡迎💌私訊我們或洽客服小幫手！
🫶期待煥然一新的我們與你再相見！
注意事項：
1. 裝修期間可能產生短暫噪音，造成不便敬請見諒。
2. 當日無法提供點餐服務，建議提前或延後安排。
快樂檸檬 敬上
＃快樂檸檬HappyLemon
#LightItUp
#升級進化不停歇","happZemon 快樂檸檬公館門市 整修通知 公館門市6月16日 一)將 暫停營業一天,讓我們的 店面再次升級,變得更便 利更多元! hoppZemon"
happylemon_tw,4,0,3152.0,0.001269031506879737,0.0,1.0000001,0.50000006,49.999992,0.12712131,0.8475981,0.12712131,87.287865,0.68669844,0.10045557,0.68669844,31.330156,87.287865,0.12712131,"💥 夏日爽感大放送！
這次 #快樂檸檬 給你葡柚控的天堂組合🍹✨
​
只要任選👇
✔️ 翡翠葡萄柚 ✔️ 葡柚雪冰斯
就直接送你👉 一杯經典 古早味紅茶 🍵！
​
🍃 #翡翠葡萄柚
清香綠茶搭配新鮮葡萄柚汁
果香微酸、茶韻回甘，像是咬下一口剛從樹上摘下的葡萄柚🍊
沁涼又爽朗，夏天就該喝這味！
​
❄️ #葡柚雪冰斯
100%葡萄柚冰沙
冰涼顆粒在嘴裡化開，帶著果香的微澀與酸甜
喝一口直接暑氣全消、清醒三倍🧊💥
​
🍵 #古早味紅茶
厚實茶韻＋淡淡焙香，一喝就回憶起童年的那杯冰紅茶
溫潤不澀，大人小孩都搶著喝！
​
三款飲品一次滿足，手搖控怎麼能錯過？
🧃雙手滿杯，心情也跟著爽爽der💛
​
​
⚡線上訂購：https://lihi.cc/JQ49i
📍門市地點：https://lihi.cc/rdWZ8
💪加盟聯繫：https://lihi.cc/S3ZzA
✨加入會員，解鎖更多專屬優惠：https://lihi.cc/jGY87
​
🍋 快樂檸檬 Happy Lemon Taiwan
【 台北公館店 】
地址：台北市中正區羅斯福路四段24巷14號
捷運：公館捷運站4號出口
電話：（02）2368 0618
營業時間：11:30-20:30
​
🔖 #快樂檸檬 #台北手搖 #公館飲料店
#葡柚系爽感太犯規 #夏天就是要喝這杯 #點亮快樂LightItUp",happemon 葡柚來襲 超值一夏 買 翡翠葡萄柚 or 葡柚雪冰斯 古早味紅茶 口
teafect.1,12,0,785.0,0.015286429472236022,0.0,1.0000001,0.50000006,49.999992,0.1912786,0.8188902,0.1912786,80.87214,0.14116193,0.0036879247,0.14116193,85.883804,80.87214,0.1912786,"全新夏季果香飲品 即將登場！
＼ 條 me！今夏最Q ／
粉Q條，嫩Q彈，搭上酸甜果香，咬一口就回不去了
快來告訴我，你的夏天新搭配！
🍑粉Q條｜白桃口味×透嫩Q彈
透嫩嫩，QQ彈，咀嚼控的新歡！
👸貴妃粉Q條｜蜜香烏龍 × 粉嫩Q彈
荔枝甜香＋淡雅茶韻，清爽而不膩
🥤百香粉Q綠｜百香果 × 清爽綠茶
酸甜果香大爆擊，Q彈有感
🥭甜芒青粉Q條｜愛文芒果 × 烏龍青
選用台灣當季#愛文芒果，每一口都是療癒
🤩快點條ME！這一夏 How you feel？
#台茶一号 #芒果 #粉Q條 #手搖飲料 #飲料新品",條ME! So Q How you feel 今夏最0 粉Q條 (白桃口味) 8 8 碧 條 Q 台茶1號
teafect.1,10,0,785.0,0.012738691226863353,0.0,1.0000001,0.50000006,49.999992,0.49843383,0.8500713,0.49843383,50.156616,0.7192282,0.182332,0.7192282,28.077179,50.156616,0.49843383,"📣 𝟏𝟏𝟒/𝟎𝟔/𝟑𝟎 ~ 𝟏𝟏𝟒/𝟎𝟕/𝟏𝟖 限時優惠即將登場！
✨夏日新飲品 任選②杯折$10元！☁️🍹
最近真的熱到不行🥵💥
只有冰冰涼涼的果香茶飲才能拯救我啦！(〃∇〃)💧
將將將——（｡•ᴗ-♡）✨
這次閃耀登場的主打是 ➤ 《熱帶水果 + 粉Q條系列》
👸 貴妃粉Q條 | 來一杯茶妃，嚐嚐幸福吧 ❤️
天然蜜香烏龍 ✕ 荔枝香氣，搭配粉粉嫩嫩超~咕~溜~粉Q條😍
滿嘴都是甜蜜滋味～
愛妃們，還不快來領杯 !🥂
🍹 百香粉Q綠 | 酸甜戀愛感，喝了直接戀愛 💛
新鮮的百香果原汁，搭配清爽的綠茶，還有會蹦蹦跳的粉Q條✨
有Q條在嘴巴裡跳舞啦!!💃🕺
🥭 甜芒青粉Q條 | 喝一口，甜甜蜜蜜，再來一口，粉Q彈彈🥭
台灣當季超甜超juicy~ #愛文芒果，烏龍青的回甘🍵
冰冰涼涼的芒果泥配上粉Q條，夏天這是要這麼嗨 !🥭💃❄️
🔔 注意事項：
・活動期間為 114/06/30 ~ 114/07/18
・優惠限購買「新飲品」任兩杯即可折扣$10元 !
快約起親朋好友，一起來台茶1号用新飲料挑戰這個熱辣辣的夏天吧！( ˵&gt;ㅿ&lt;˵ )♡ 🌡️🔥💥
🕊 台茶1号 1本初心做好茶
➤官網 : .tw/
➤ IG : /pKJxM
➤ Line :@ /xXtQY
#台茶1号 #貴妃烏龍 #芒果 #百香果 #粉Q條 #手搖飲料 #飲料新品 #限時優惠 #任選兩杯優惠 #專1 #唯1 #第1 #1本初心做好茶",指定新品 任選2杯 折10元 貴妃粉Q條 甜芒青粉Q條 百香粉Q綠 (季節限定 限購大杯|優惠不併用 來店 限定 6/30_~7/18
mr.blacktea,3,0,132.0,0.022725551094614046,0.0,1.0000001,0.50000006,49.999992,0.49279445,0.9199634,0.49279445,50.720554,0.5977064,0.0965189,0.5977064,40.229362,50.720554,0.49279445,"#端午節快樂
划龍舟太激烈？吃太多粽太撐？
來一杯紅茶老爹的職人手工茶，讓你清爽度過端午連假！
端午節，是團圓的日子，也是回味傳統的時候
老爹特選日曬小葉種紅茶，火候剛好、茶香沉穩
搭配經典手工蔗糖，甘醇不膩，完美解粽子的油！
紅茶老爹說：「節日可以熱鬧，但茶要講究。」
喝對一杯茶，勝過千言萬語的問候～
讓紅茶老爹，用一杯老派的好茶，陪你過一個剛剛好的端午節。
#粽子
🔥現在加盟持續進行中🔥
#加盟專線 ☎️ 0980-994-990
#年薪佰萬不是夢
#高雄飲料
#屏東飲料
#台南飲料
#台中飲料
#飲料
#加盟
#紅茶牛奶
#紅茶豆奶
#粉角紅茶牛奶
#高牧牛奶
#一甲子",MIR. 日LACK TEA 紅茶老爹 輸 二 _` 二 t== 紅茶老爹* 缸棻牛明畢門店 BLACK TEA MILK SPECIALTY STORE The Best Teas to Drink for Your Everyday D R A G O N B O A T F ESTIV AL 15
mr.blacktea,7,0,132.0,0.05302628588743277,0.0,1.0000001,0.50000006,49.999992,0.08612391,0.7668292,0.08612391,91.3876,0.43803445,0.32976425,0.43803445,56.19656,91.3876,0.08612391,"狂賀紅茶老爹在「屏東林邊店」開幕啦😄
夏天最缺甚麼🎉🎉🎉
當然就是沁涼消暑的好喝飲料對吧
我們都聽到各位的心聲了
開幕期間6/5～6/7👍🏻
來《屏東林邊店》就可以買1送1🧋
心動不如趕緊行動啊🩵🩵🩵
快帶上幾杯回家暢飲吧🤩
#加盟專線 ☎️ 0980-994-990
#高雄飲料
#屏東飲料
#台南飲料
#飲料
#加盟
#紅茶牛奶
#紅茶豆奶
#粉角紅茶牛奶
#高牧牛奶
#一甲子高牧牛奶",紅茶 老爹 WI5 633|=11=: 開幕慶 買一送 二  屏東林邊店6 NNC 二 et=亡 紅茶老爹* 遷蒂牛奶卑閒店 06.05 紅茶老爹* 征n牛奶甲門店 06.07 限來店每人每次限購兩組 限L杯 NII. 3CK T BLACK TA MILKSPECIALTY STOR
mr.blacktea,6,0,132.0,0.04545110218922809,0.0,1.0000001,0.50000006,49.999992,0.20564462,0.83059716,0.20564462,79.43554,0.63616884,0.13135906,0.63616884,36.383118,79.43554,0.20564462,"號外號外😍😍😍😍😍
《屏東大武店》正式簽約啦！
喜歡紅茶老爹嗎？
使用嚴選的茶葉🥇🥇🥇
一甲子高牧牛奶👍🏻👍🏻👍🏻
創造最美味的飲品🥤🥤🥤
廢話不囉嗦😎😎😎
喜歡就跟著我們一起圓夢吧🎊🎊🎊
🔥現在加盟持續進行中🔥
#年薪佰萬不是夢
#屏東大武店
#加盟專線 ☎️ 0980-994-990
#高雄飲料
#屏東飲料
#台南飲料
#台中飲料
#飲料
#加盟
#紅茶牛奶
#紅茶豆奶
#粉角紅茶牛奶
#高牧牛奶
#一甲子",紅茶老爹 正式簽約 屏東大武店 屏東縣屏東市大武路75號 蠶 紅茶 老爹 芙 高牧 TL ;322323 3822117 鞏用後i即沖洗 心 TEA TEA
mr.blacktea,6,0,132.0,0.04545110218922809,0.0,1.0000001,0.50000006,49.999992,0.17681028,0.71203625,0.17681028,82.31897,0.639088,0.14040755,0.639088,36.0912,82.31897,0.17681028,"號外號外😍😍😍😍😍
《台南歸仁中山店》正式簽約啦！
喜歡紅茶老爹嗎？
使用嚴選的茶葉🥇🥇🥇
一甲子高牧牛奶👍🏻👍🏻👍🏻
創造最美味的飲品🥤🥤🥤
廢話不囉嗦😎😎😎
喜歡就跟著我們一起圓夢吧🎊🎊🎊
🔥現在加盟持續進行中🔥
#年薪佰萬不是夢
#台南歸仁中山店
#加盟專線 ☎️ 0980-994-990
#高雄飲料
#屏東飲料
#台南飲料
#台中飲料
#飲料
#加盟
#紅茶牛奶
#紅茶豆奶
#粉角紅茶牛奶
#高牧牛奶
#一甲子",紅茶老爹 正式簽約 台南歸仁中山店 台南市歸仁區中山路二段86號 蠶 紅茶 老爹 芙 高牧 TL ;322323 3822117 鞏用後i即沖洗 心 TEA TEA
mr.blacktea,7,0,132.0,0.05302628588743277,0.0,1.0000001,0.50000006,49.999992,0.19389254,0.8010286,0.19389254,80.61075,0.6381748,0.13679548,0.6381748,36.18252,80.61075,0.19389254,"號外號外😍😍😍😍😍
《高雄旗山永平店》正式簽約啦！
喜歡紅茶老爹嗎？
使用嚴選的茶葉🥇🥇🥇
一甲子高牧牛奶👍🏻👍🏻👍🏻
創造最美味的飲品🥤🥤🥤
廢話不囉嗦😎😎😎
喜歡就跟著我們一起圓夢吧🎊🎊🎊
🔥現在加盟持續進行中🔥
#年薪佰萬不是夢
#高雄旗山永平店
#加盟專線 ☎️ 0980-994-990
#高雄飲料
#屏東飲料
#台南飲料
#台中飲料
#飲料
#加盟
#紅茶牛奶
#紅茶豆奶
#粉角紅茶牛奶
#高牧牛奶
#一甲子",紅茶老爹 正式簽約 高雄旗山永平店 高雄市旗山區永平街75號 蠶 紅茶 老爹 芙 高牧 TL ;322323 3822117 鞏用後i即沖洗 心 TEA TEA
lagmilktea,3,0,683.0,0.004392322220758115,0.0,1.0000001,0.50000006,49.999992,0.42363134,0.86567706,0.42363134,57.636868,0.096616104,0.0029334966,0.096616104,90.338394,57.636868,0.42363134,"♥️♥️♥️
🍃 荔枝紅茶 🍃
「甜中帶勁不做作，紅茶醇香不囉嗦！」
一口入喉，神清氣爽超有感，
關公路過都點頭：有料
#桃園飲料 #中壢飲料 #桃園美食 #中壢美食 #lag鮮奶茶 #荔枝紅茶",
teafect.1,3,0,785.0,0.0038216073680590055,0.0,1.0000001,0.50000006,49.999992,0.44049534,0.76549035,0.44049534,55.950462,0.7019626,0.1500359,0.7019626,29.803741,55.950462,0.44049534,"✨端午接好運，靠這3步驟😍
✏️學起來，讓你一路旺到年底！
❣️早：避邪三寶插起來
❣️中：喝午時水招財氣
❣️晚：吃好粽，把運氣包起來
端午享粽香，也別忘了喝杯好茶解解膩喲~
台茶1号也在此，提前預祝大家端午安康
下半年福氣滿滿🥰
#一本初心做好茶 #Teafect1 #台茶1号 #PerfectTea
#端午節 #接好運 #招財 #阿里山金萱 #阿里山丹妃紅韻 #阿里山覓玉烏龍",端午開運 3步 驟{接{好運 早 晚 1.避邪三寶 艾草`莒蒲 榕樹枝 3.包中大吉 吃好粽 包好運 2.喝午時水招財 端午的11:00-13:00 飲用太陽照射下的水 有淨化 招財功效 TEAFECT.1 台茶1號
dejengoolongtea,394,54,13000.0,0.05107688378701247,0.0,1.0000001,0.50000006,49.999992,0.37774315,0.82604134,0.37774315,62.22569,0.8563352,0.46123064,0.8563352,14.366478,62.22569,0.37774315,"#扌由ALLIE美肌防曬 (已抽出)
𝗦𝗨𝗡𝑑𝑒𝑎𝑟 𝗣𝗥𝗢𝗝𝗘𝗖𝗧 今年夏天，和你一起迎光而行！
捨去甜言的香料、沒有矯情的黏膩，ALLIE防曬乳SPF50+高效防護、耐摩擦與抗汗給予全心保護，面對日常的防曬需求，給予肌膚清爽守護，這份承諾不太喧囂，卻始終安心存在。
☀️ 立即曬出你的夏日宣言，領取整年度安心防曬 ☀️
【即日起至 7/31 23:59 】於 Instagram 限動分享與門市或飲品合照＋<a href=""/profile/dejengoolongtea/"">@dejengoolongtea</a> 小編將選出 2 位獲一年份防曬好禮🧊各獲ALLIE持采UV高效防曬水凝乳90g x 𝟭𝟬支
獲獎資格以本篇留言為準，完成指定步驟請於下方留言（領獎將核對紀錄）活動參與內容將轉發至品牌社群，敬請自行評估參與意願
目前門市活動已開跑！𝗦𝗨𝗡𝑑𝑒𝑎𝑟 杯套光盒組、隨身鏡皆為限量發行、贈完為止❤️‍🔥
#以上活動得正保留最終調整之權利",50 RLL|E 61%. 忭 ALLIE GELuw Ex 1=_0+ A+-.
dejengoolongtea,1151,9,13000.0,0.09199992923082367,0.0,1.0000001,0.50000006,49.999992,0.28157258,0.7065147,0.28157258,71.84274,0.57332975,0.07482406,0.57332975,42.667027,71.84274,0.28157258,".
RE: use ╱ RE: think ╱ RE: set
把生活的態度，轉譯為品牌語彙 ∞
縝密編織
讓風格自由敘述
𝗥𝗘: 𝗣𝗥𝗢𝗝𝗘𝗖𝗧 得正提繩
8/05 (二) 全台上市 Next COMING…!",忭 8
daming_tea,75,2,6503.0,0.013070870258541813,0.0,1.0000001,0.50000006,49.999992,0.3358206,0.9453477,0.3358206,66.417946,0.46244958,0.07146645,0.46244958,53.755043,66.417946,0.3358206,"#下午3點的你是哪一派
一到下午，腦袋開始打結、眼神開始放空…
這時候，你的醒腦小撇步是什麼？
​
➊ 拉筋派｜伸展三分鐘，回神七分鐘
（一定有一個一直亂動的同事！）
​
➋ 冰涼派｜物理提神才是真提神
（終於知道冰箱裡的冰塊都去哪裡了）
​
➌ 珈琲粉粿派｜Ｑ彈帶勁！嘴動起來魂也回來
（身體裝忙首選）
​
留言告訴我們下午𝟯點你（的同事）都在幹嘛👀
​
全新嚼感 #珈琲粉粿 —— 全台開賣中
​
​
｜大茗官方網站｜.tw/
​
#珈琲粉粿蕎麥奶 #珍珠粉粿牛奶 #老派靈魂新派味道
#大茗新品上市 #大茗本位製茶 #大茗新品","下午三點的你 是哪派 ? 靈魂想下班,身體裝忙中 * 珈球粉粿蓄麥奶 珍珠緋粿糕奶 壟 本n璽恭堂 DAMING 才 旦11 茗 me"
teamagichand00,47,51,10000.0,0.0301999698000302,0.0,1.0000001,0.50000006,49.999992,0.39701968,0.82620597,0.39701968,60.29803,0.109619625,0.0030956494,0.109619625,89.03804,60.29803,0.39701968,"/
茶の魔手×二周目×瑕疵設計×ViewFinder
出國必備！！來自珍珠奶茶王國-台灣！
《珍奶走路》
我們來自台灣
那個珍珠奶茶聞名世界的國家
不是中國人，也不是日本人、韓國人
而是珍珠奶茶…人！
珍奶是不是也是一種台灣感性呢😂",Chander 1:0( 4
teamagichand00,29,0,10000.0,0.0028999971000029,0.0,1.0000001,0.50000006,49.999992,0.3641172,0.74511164,0.3641172,63.58828,0.10841598,0.003027992,0.10841598,89.1584,63.58828,0.3641172,"/
茶の魔手×二周目×瑕疵設計×ViewFinder
出國必備！！來自珍珠奶茶王國-台灣！
《喝珍珠奶茶的少女》
我們來自台灣
那個珍珠奶茶聞名世界的國家
不是中國人，也不是日本人、韓國人
而是珍珠奶茶…人！
珍奶是不是也是一種台灣感性呢😂",新 室髮 TAl4!
teamagichand00,61,0,10000.0,0.0060999939000061,0.0,1.0000001,0.50000006,49.999992,0.18122266,0.9439738,0.18122266,81.87773,0.80156994,0.42261314,0.80156994,19.843006,81.87773,0.18122266,"📣2025魔手玩很大🔥🔥🔥
✧茶園輕旅行✧ 我們準備好了！你們呢？
#茶之魔手 #2025魔手玩很大 #台灣茶
#南投 #名間 #夏日茶園輕旅行 #茶園輕旅行
#青梅青 #闖關活動 #全程免費",夏日 魔手玩很大 2025 製茶起- M19 ; 3 WCt3 0 6 $111CE1993
unocha_tw,24,1,3032.0,0.009564612253917368,0.0,1.0000001,0.50000006,49.999992,0.23152703,0.8884896,0.23152703,76.8473,0.4971712,0.056923907,0.4971712,50.282883,76.8473,0.23152703,"#開心粿可可
​
選用來自法國的歌劇可可粉，可可脂含量高達 22–24%，風味濃郁厚實，苦甜之間滑順綿密，再以清甜鮮奶調和出平衡口感。
​
加入首創「開心粉粿」，Q 彈粉粿拌入開心果碎粒，從風味到口感都層次豐富，是可可控與咀嚼控都不能錯過的療癒飲品。
​
​
​
​
📍 開心朵奶霜與開心粉粿為配料，可加價單點搭配其他茶飲使用。 ※ 開心朵奶霜與開心粉粿含有堅果類（開心果）成分，對此類食材過敏者請斟酌食用。
​
​
​
—
UNOCHA 烏弄原茶｜.tw #最靠近你的小茶館 #可開心的呢 #可可控 #開心果粉粿 #歌劇可可 #咀嚼控必喝 #苦甜系 #夏季限定 #療癒飲品",開心粿可可 01 11_0* 濃可可xQ彈開心果粉粿的驚喜組合
daming_tea,698,0,6503.0,0.107334911064261,0.0,1.0000001,0.50000006,49.999992,0.44983584,0.7488176,0.44983584,55.016415,0.7794523,0.23271324,0.7794523,22.054768,55.016415,0.44983584,"#7月7日新品正式開賣
全新嚼感登場 —— #珈琲粉粿
☕ 老派靈魂 × 新派味道，一口咬下就懂！
這一次，我們把咖啡香變成Q彈的粉粿，
𝟐 款全新組合，準備好療癒升級！
​
#珈琲粉粿蕎麥奶
招牌蕎麥奶遇上滑嫩珈琲粉粿，
一口喝進濃郁烘焙香氣，
每一口都是溫柔回甘的老派浪漫。
​
#珍珠粉粿牛奶
珍珠＋粉粿＝雙重咬感爆擊！
𝗤上加 𝗤，搭配香濃牛奶，
雙料大滿足.ᐟ.ᐟ
​
𝟳/𝟳 全台門市開喝🙌🏻
​
｜大茗官方網站｜.tw/
​
​
#大茗新品上市 #老派靈魂新派味道
#珈琲粉粿蕎麥奶 #珍珠粉粿牛奶
#大茗本位製茶 #新品上市","新上市 7/7正式開賣 老派靈魂 新派味道 RichinTexture,FullofE Nostalgia 杰 ) 茗 o 囂杰  8 茗  Rkoio SINCE 1994 DAMING pRO CHING CHA SHOP from TAIWIAN"
teamagichand00,28,3,10000.0,0.0042999957000043,0.0,1.0000001,0.50000006,49.999992,0.42593342,0.8931725,0.42593342,57.40666,0.47963342,0.30943495,0.47963342,52.036655,57.40666,0.42593342,"📣茶之魔手限定‼️
日本百年 #和菓子 火熱開賣🇯🇵
不用飛日本！就能品嚐道地日式風味😋
魔手特別引進岐阜縣 #丸一製菓 兩款超人氣點心
🌸 #四季最中餅
紅豆 / 抹茶 / 櫻花 三款口味一次滿足
搭配上無糖純茶 清爽絕配～
🌰 #日式栗子饅頭
溫潤綿密的甜心滋味
彷彿置身日本鄉間 愜意又幸福❤️
即日起全台門市火熱開賣🔥🔥🔥
快來把來自日本的幸福滋味帶家吧！
#茶之魔手 #台灣味台灣茶 #日本直送 #日本
#四季最中 #日式栗子饅頭 #下午茶 #點心 #甜點
#紅豆 #抹茶 #櫻花",JAPAN 巳本 直 送 輕點心時光 170116{1{*0 廢寺 品味經典和巢子 兩款超人氣點心 嚴選來自日本岐阜縣百年製巢品牌 丸一製巢_ 道地滋味 輕鬆擁抱和風幸福感! 讓你不用飛日本也能品嚐 爍 四季 紅豆最中 抹茶最中 最中餅 櫻花最中 日本經典和巢子代表 以糯米製成的酥脆餅殼 包覆三種風昧餡料 口犀香甜清雅 縯紛如蜚 式 栗子饅頭 嚴選日本產地栗子餡揉合細緻豆沙 外皮柔軟綿密 內餡飽滿香甜 一口咬下 彷彿置身日本鄉間小徑 框意又幸福 壬 四幸 中餅 每包紅豆 抹芥 櫻花 各2入 {日式栗子餵頭 每包70g 每包80亮
teamagichand00,150,5,10000.0,0.0174999825000175,0.0,1.0000001,0.50000006,49.999992,0.88174796,0.7897923,0.88174796,11.825204,0.55988157,0.03648596,0.55988157,44.011845,11.825204,0.88174796,"#U12世界盃少棒賽 🇹🇼
📣 07/25-08/03 應援就缺你一個🫵🏻
今晚即將在 #台南亞太棒球場 正式開打！
第一戰 中華隊 vs. 古巴隊 18：30 ⚾️
#茶之魔手挺少棒🥤
陪你一起在現場 #TEAMTAIWAN #挺台灣 🙌🏼
全力為台灣加油 🔥🔥🔥
#茶之魔手 #茶魔 #魔手 #喝魔手挺少棒
#台灣茶 #台灣 #中華隊 #音速小子 #sonic
#WBSCU12世界盃少棒錦標賽 #U12世界盃少棒在臺南
#u12世界盃少棒錦標賽 #亞太國際棒球訓練中心","2025年第八屆世界盃U12少棒錦標賽 ONE TEAM, ONE DREAM SoMId 斤日E HED日EF0日 @5EGA / 中華隊 古巴隊 7.25 台南 18:30 開打 中華少棒首戰古巴 臺南亞太少棒主球場 安南區環館路255號 音速小子也來應援 喝茶之魔手挺中華! WBSC 0-12 啟$ T o[# 魔耳 S槎球"
daming_tea,47,0,6503.0,0.0072274223782525324,0.0,1.0000001,0.50000006,49.999992,0.3927795,0.9450246,0.3927795,60.722054,0.86637855,0.40567398,0.86637855,13.362145,60.722054,0.3927795,"#大學分科測驗
#你已被好運珈琲粉粿造訪 (ง •̀_•́)ง
​
📢 轉發本圖 會寫的都寫對 不會寫的都猜對.ᐟ.ᐟ.ᐟ
​
‎˗ˏˋ ​ 能力值補充 ​ ´ˎ˗
腦袋轉速 +𝟭𝟬
畫卡不歪格 +𝟭𝟱
咬咬粉粿穩心神 +𝟵𝟵
​
\ 珈琲粉粿全新上市 /
☕ 咬咬粉粿 #咬住答題節奏
​
｜大茗官方網站｜.tw/
​
​
#珈琲粉粿蕎麥奶 #珍珠粉粿牛奶 #老派靈魂新派味道
#大茗新品上市 #大茗本位製茶 #大茗新品",尤 DiTLG 本位製菸黨 茗 你己被 好運珈排粉粿造訪 尤  % 8 _  杏  % 尤 i ; 杰 3 轉發分享 咬住節奏 穩穩答對
comebuy_tw,44,0,3072.0,0.014322870042740745,0.0,1.0000001,0.50000006,49.999992,0.7516048,0.92673194,0.7516048,24.83952,0.71926355,0.14127274,0.71926355,28.073645,24.83952,0.7516048,"☀️暑假來啦~
還不知道帶小朋友去哪裡玩嗎?
還不知道哪裡適合小朋友體驗學習嗎?
那就來 #COMEBUY 😍
🔥全新小小店長體驗營 火熱招募中🔥
✨帶你揭密珍奶如何製作
✨體驗門市店員的日常
✨寓教於樂首選活動
還有驚喜禮品🎁帶回家呦
活動全程免費‼️
名額珍稀 趕緊手刀報名吧~
詳細資訊看這裡👇
1️⃣招募時間: 𝟳/𝟮𝟬 𝟮𝟯:𝟱𝟵截止
2️⃣招募年齡: 𝟲-𝟭𝟮歲小朋友
3️⃣活動時間: 𝟴/𝟭𝟮 (二) 𝟭𝟯:𝟯𝟬-𝟭𝟲:𝟬𝟬
4️⃣活動地點: 𝗖𝗢𝗠𝗘𝗕𝗨𝗬 創學中心 (台北市中正區重慶南路一段𝟳𝟳號𝟭𝟬樓)
5️⃣報名連結: 請見 𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 貼文所示
⚠️若報名成功，將於7/21起，陸續發信通知呦~
#暑假 #活動 #小朋友 #職能 #體驗 #手搖飲 #小小店長","CofEBUY. 招募令! d.斗.店長 免報名費, 加送好禮 COnEBUY. 招募年齡: 6-12歲 8|12(=)13:30-16:00 COMEBUY創學中心 限量名額 掃我報名 (台北市中正區重慶南路一段77號10樓|"
daming_tea,108,0,6503.0,0.01660769397555901,0.0,1.0000001,0.50000006,49.999992,0.120359875,0.86781836,0.120359875,87.96401,0.17200634,0.0032138869,0.17200634,82.79936,87.96401,0.120359875,"一口老派，一口新意。
記憶裡，那杯粉粿的溫柔，回來了。
我們把這段記憶重新泡進日常——
「珍珠粉粿牛奶」，濃醇奶香拌著Q彈珍珠與珈琲粉粿，就像老味道也換上了新衣服，經典不變，卻多了幾分潮流俏皮。
「珈琲粉粿蕎麥奶」，低調咖啡香遇上溫潤蕎麥，尾韻甘甜得像一句輕聲問候，讓人想起，那些不急不忙的午後時光。
或許長大了，我們離童年越來越遠，但幸好，有些味道，依然能帶我們回家。
​
｜大茗官方網站｜.tw/
​
#大茗新品上市 #老派靈魂新派味道
#珈琲粉粿蕎麥奶 #珍珠粉粿牛奶
#大茗本位製茶堂 #新品上市",Trudition Reimagined. 老派靈魂 新派味道 Richin Texhmre FullofNostalgia 尤 ? 遶 左 鸞盔 PADO
